WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40357,2010,26,40356,2010,26,NOTDEFINED,,16,2,0,0,0,,1,,0,,3,,,0,,0,0,0,3,,3,,,,,,,,,,,,"District Health Board for week 27 with the highest ILI consultation rate was Waikato DHB. NZ Flunet information is based on preliminary data from Jan-Dec sentinel surveillance.
",NZ,201026,201026,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40392,2010,31,40391,2010,31,NOTDEFINED,,121,18,0,0,0,,21,,0,,39,,,0,,0,1,1,40,,6,,,,,,,,,,,,"District Health Board for week 31 with the highest ILI consultation rate was Counties Manukau DHB. NZ Flunet information is based on preliminary data from Jan-Dec sentinel surveillance.
",NZ,201031,201031,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40427,2010,36,40426,2010,36,NOTDEFINED,68,,27,0,0,0,,3,,0,,30,,,0,,0,0,0,30,,4,,,,,,,,,,,,"District Health Board for week 36 with the highest ILI consultation rate was Northland DHB. NZ Flunet information is based on preliminary data from Jan-Dec sentinel surveillance.
",NZ,201036,201036,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40693,2011,22,40692,2011,22,NOTDEFINED,,100,0,0,1,0,,0,,0,,1,,,0,,0,4,4,5,,3,,,,,,,,,,,,"District Health Board for week 22 with the highest ILI consultation rate was Northland. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.

Note: Data updated now reporting sentinel and non-sentinel data (21 Jul 2011).",NZ,201122,201122,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40728,2011,27,40727,2011,27,NOTDEFINED,,158,1,0,3,0,,5,,0,,9,,,0,,0,29,29,38,,5,,,,,,,,,,,"District Health Board for week 27 with the highest ILI consultation rate was Northland. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
","District Health Board for week 27 with the highest ILI consultation rate was Northland. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.

Note: Data updated now reporting sentinel and non-sentinel data (21 Jul 2011).",NZ,201127,201127,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40763,2011,32,40762,2011,32,NOTDEFINED,,289,8,0,11,0,,15,,0,,34,,,0,,0,38,38,72,,5,,,,,,,,,,,,"District Health Board for week 32 with the highest ILI consultation rate was Northland. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.

Note: Data updated now reporting sentinel and non-sentinel data (18 August 2011).",NZ,201132,201132,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40798,2011,37,40797,2011,37,NOTDEFINED,,374,6,0,36,0,,22,,0,,64,,,0,,0,27,27,91,,4,,,,,,,,,,,,"District Health Board for week 37 with the highest ILI consultation rate was Tairawhiti. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.

",NZ,201137,201137,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40833,2011,42,40832,2011,42,NOTDEFINED,,167,0,0,15,0,,5,,0,,20,,,0,,0,4,4,24,,3,,,,,,,,,,,,"District Health Board for week 42 with the highest ILI consultation rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
",NZ,201142,201142,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40868,2011,47,40867,2011,47,NOTDEFINED,,89,1,0,2,0,,0,,0,,3,,,0,,0,0,0,3,,1,,,,,,,,,,,,ILI data collection finished at week 43.,NZ,201147,201147,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40889,2011,50,40888,2011,50,NOTDEFINED,,41,0,0,2,0,,0,,0,,2,,,0,,0,0,0,2,,1,,,,,,,,,,,,ILI data collection finished at week 43.,NZ,201150,201150,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,40903,2011,52,40902,2011,52,NOTDEFINED,,17,1,0,0,0,,0,,0,,1,,,0,,0,0,0,1,,1,,,,,,,,,,,,ILI data collection finished at week 43.,NZ,201152,201152,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41029,2012,18,41028,2012,18,NOTDEFINED,,97,1,0,0,0,,0,,0,,1,,,0,,0,0,0,1,,3,,,,,,,,,,,,"District Health Board for week 18 with the highest ILI consultation rate was Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.

",NZ,201218,201218,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41064,2012,23,41063,2012,23,NOTDEFINED,,225,2,0,3,0,,1,,0,,6,,,0,,0,2,2,8,,3,,,,,,,,,,,,"District Health Board for week 23 with the highest ILI consultation rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
",NZ,201223,201223,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41099,2012,28,41098,2012,28,NOTDEFINED,,905,31,0,237,0,,35,,0,,303,,,0,,2,26,28,331,,5,,,,,,,,,,,,"District Health Board for week 28 with the highest ILI consultation rate was Auckland. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
",NZ,201228,201228,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41134,2012,33,41133,2012,33,NOTDEFINED,,538,14,0,131,0,,34,,0,,179,,,1,,1,15,17,196,,4,,,,,,,,,,,,"District Health Board for week 33 with the highest ILI consultation rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
",NZ,201233,201233,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41155,2012,36,41154,2012,36,NOTDEFINED,,346,1,0,0,0,,34,,0,,35,,,0,,0,13,13,48,,4,,,,,,,,,,,,"District Health Board for week 36 with the highest ILI consultation rate was MidCentral. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
",NZ,201236,201236,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41169,2012,38,41168,2012,38,NOTDEFINED,,290,2,0,13,0,,19,,0,,34,,,0,,0,12,12,46,,3,,,,,,,,,,,,"District Health Board for week 38 with the highest ILI consultation rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.
",NZ,201238,201238,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41400,2013,19,41399,2013,19,NOTDEFINED,,149,0,0,2,0,,1,,0,,3,,,0,,0,3,3,6,,3,,,,,,,,,,,,Distrtict Health Board for week 19 with the highest ILI rate was Southern. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201319,201319,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41421,2013,22,41420,2013,22,NOTDEFINED,,173,2,0,1,0,,3,,0,,6,,,0,,0,8,8,14,,3,,,,,,,,,,,,Distrtict Health Board for week 22 with the highest ILI rate was Nelson Marlborough. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201322,201322,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41435,2013,24,41434,2013,24,NOTDEFINED,,220,2,0,2,0,,1,,0,,5,,,0,,0,6,6,11,,3,,,,,,,,,,,,Distrtict Health Board for week 24 with the highest ILI rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201324,201324,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41456,2013,27,41455,2013,27,NOTDEFINED,,252,1,0,3,0,,5,,0,,9,,,0,,0,17,17,26,,4,,,,,,,,,,,,Distrtict Health Board for week 27 with the highest ILI rate was Tairawhiti. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201327,201327,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41470,2013,29,41469,2013,29,NOTDEFINED,,260,9,0,15,0,,14,,0,,38,,,0,,0,35,35,73,,4,,,,,,,,,,,,Distrtict Health Board for week 29 with the highest ILI rate was West Coast. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201329,201329,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41491,2013,32,41490,2013,32,NOTDEFINED,,,8,0,33,0,,11,,0,,52,,,0,,5,48,53,105,,4,,,,,,,,,,,,Distrtict Health Board for week 32 with the highest ILI rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201332,201332,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41505,2013,34,41504,2013,34,NOTDEFINED,,301,7,0,9,0,,25,,0,,41,,,0,,12,34,46,87,,4,,,,,,,,,,,,Distrtict Health Board for week 34 with the highest ILI rate was Whanganui. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201334,201334,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41526,2013,37,41525,2013,37,NOTDEFINED,,410,23,0,65,0,,37,,0,,125,,,0,,2,67,69,194,,4,,,,,,,,,,,,Distrtict Health Board for week 37 with the highest ILI rate was Waitemata. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201337,201337,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41540,2013,39,41539,2013,39,NOTDEFINED,,402,27,0,35,0,,69,,0,,131,,,0,,3,59,62,193,,3,,,,,,,,,,,,Distrtict Health Board for week 39 with the highest ILI rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201339,201339,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41561,2013,42,41560,2013,42,NOTDEFINED,,341,11,0,32,0,,31,,0,,74,,,0,,4,17,21,95,,3,,,,,,,,,,,,Distrtict Health Board for week 42 with the highest ILI rate was Capital and Coast. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance,NZ,201342,201342,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41757,2014,18,41756,2014,18,NOTDEFINED,,145,10,0,5,0,,4,,0,,19,,,1,,3,0,4,23,,3,,,,,,,,,,,,Distrtict Health Board for week 18 with the highest ILI rate was Hutt Valley. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201418,201418,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41771,2014,20,41770,2014,20,NOTDEFINED,,205,14,0,3,0,,2,,0,,19,,,1,,9,3,13,32,,3,,,,,,,,,,,,Distrtict Health Board for week 20 with the highest ILI rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201420,201420,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41792,2014,23,41791,2014,23,NOTDEFINED,,206,7,0,7,0,,14,,0,,28,,,0,,0,1,1,29,,3,,,,,,,,,,,,Distrtict Health Board for week 23 with the highest ILI rate was Whanganui. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201423,201423,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41806,2014,25,41805,2014,25,NOTDEFINED,,354,32,0,1,0,,26,,0,,59,,,1,,4,6,11,70,,4,,,,,,,,,,,,Distrtict Health Board for week 25 with the highest ILI rate was Whanganui. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201425,201425,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41827,2014,28,41826,2014,28,NOTDEFINED,,472,67,0,3,0,,79,,0,,149,,,0,,0,6,6,155,,4,,,,,,,,,,,,Distrtict Health Board for week 28 with the highest ILI rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201428,201428,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41862,2014,33,41861,2014,33,NOTDEFINED,,776,168,0,30,0,,97,,0,,295,,,0,,0,28,28,323,,5,,,,,,,,,,,,Distrtict Health Board for week 33 with the highest ILI rate was Tairawhiti. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201433,201433,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,41897,2014,38,41896,2014,38,NOTDEFINED,,549,31,0,51,0,,57,,0,,139,,,0,,3,29,32,171,,3,,,,,,,,,,,,Distrtict Health Board for week 38 with the highest ILI rate was South Canterbury. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201438,201438,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42156,2015,23,42155,2015,22,NOTDEFINED,,290,0,0,5,0,,2,,0,,7,,,0,,0,4,4,11,,3,,,,,,,,,,,,Distrtict Health Board for week 22 with the highest ILI rate was Lakes. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201523,201522,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42191,2015,28,42190,2015,27,NOTDEFINED,,619,0,0,73,0,,70,,0,,143,,,0,,1,65,66,209,,4,,,,,,,,,,,,Distrtict Health Board for week 27 with the highest ILI rate was Hawke's Bay. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201528,201527,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42226,2015,33,42225,2015,32,NOTDEFINED,,1069,0,0,74,0,,170,,0,,244,,,2,,1,260,263,507,,6,,,,,,,,,,,,Distrtict Health Board for week 32 with the highest ILI rate was Tairawhiti. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201533,201532,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42261,2015,38,42260,2015,37,NOTDEFINED,,903,2,0,33,0,,42,,0,,77,,,4,,8,199,211,288,,3,,,,,,,,,,,,Distrtict Health Board for week 37 with the highest ILI rate was Whanganui. NZ Flunet information is based on preliminary data from May-Sept sentinel surveillance.,NZ,201538,201537,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42499,2016,19,42498,2016,19,NOTDEFINED,25,,0,0,0,,,0,,,,0,,,0,,1,0,1,1,24,3,,,,,,,,,,,,,NZ,201619,201619,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42534,2016,24,42533,2016,24,NOTDEFINED,33,,2,,3,,,1,,,,6,,,0,,0,0,0,6,27,3,,,,,,,,,,,,,NZ,201624,201624,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42569,2016,29,42568,2016,29,NOTDEFINED,53,,6,,12,,,1,,,,19,,,0,,0,1,1,20,31,3,,,,,,,,,,,,,NZ,201629,201629,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42604,2016,34,42603,2016,34,NOTDEFINED,73,,5,,26,,,9,,,,40,,,0,,0,0,0,40,33,3,,,,,,,,,,,,,NZ,201634,201634,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42639,2016,39,42638,2016,39,NOTDEFINED,14,,0,,0,,,2,,,,2,,,0,,0,2,2,4,10,3,,,,,,,,,,,,,NZ,201639,201639,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42870,2017,20,42869,2017,20,NOTDEFINED,36,,1,,4,,,1,,,,6,,,0,,4,0,4,10,26,3,,,,,,,,,,,,,NZ,201720,201720,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42905,2017,25,42904,2017,25,NOTDEFINED,153,,2,,51,,,0,,,,53,,,4,,31,0,35,88,64,4,,,,,,,,,,,,,NZ,201725,201725,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42940,2017,30,42939,2017,30,NOTDEFINED,172,,4,,42,,,0,,,,46,,,2,,31,3,36,82,88,4,,,,,,,,,,,,,NZ,201730,201730,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,42975,2017,35,42974,2017,35,NOTDEFINED,108,,1,,12,,,2,,,,15,,,0,,12,0,12,27,79,4,,,,,,,,,,,,,NZ,201735,201735,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43241,2018,21,43240,2018,21,NOTDEFINED,41,,3,,0,,,0,,,,3,,,0,,0,0,0,3,38,3,,,,,,,,,,,,,NZ,201821,201821,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43276,2018,26,43275,2018,26,NOTDEFINED,56,,15,,0,,,0,,,,15,,,0,,1,0,1,16,40,3,,,,,,,,,,,,,NZ,201826,201826,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43311,2018,31,43310,2018,31,NOTDEFINED,82,,27,,1,,,4,,,,32,,,0,,1,0,1,33,49,3,,,,,,,,,,,,,NZ,201831,201831,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43346,2018,36,43345,2018,36,NOTDEFINED,93,,27,,11,,,3,,,,41,,,0,,1,0,1,42,51,3,,,,,,,,,,,,,NZ,201836,201836,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43367,2018,39,43366,2018,39,NOTDEFINED,57,,5,,7,,,1,,,,13,,,0,,3,0,3,16,41,3,,,,,,,,,,,,,NZ,201839,201839,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43381,2018,41,43380,2018,41,NOTDEFINED,32,,0,,0,,,1,,,,1,,,0,,1,0,1,2,30,3,,,,,,,,,,,,,NZ,201841,201841,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43598,2019,20,43597,2019,20,NOTDEFINED,97,,,,24,,,0,,,,24,,,19,,0,4,23,47,41,4,,,,,,,,,,,,,NZ,201920,201920,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43612,2019,22,43611,2019,22,NOTDEFINED,170,,,,43,,,4,,,,47,,,29,,0,3,32,79,72,4,,,,,,,,,,,,,NZ,201922,201922,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43633,2019,25,43632,2019,25,NOTDEFINED,201,,,,34,,,8,,,,42,,,62,,0,3,65,107,78,5,,,,,,,,,,,,,NZ,201925,201925,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43647,2019,27,43646,2019,27,NOTDEFINED,176,,,,44,,,4,,,,48,,,62,,0,3,65,113,56,5,,,,,,,,,,,,,NZ,201927,201927,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43668,2019,30,43667,2019,30,NOTDEFINED,92,,,,20,,,7,,,,27,,,18,,0,2,20,47,43,5,,,,,,,,,,,,,NZ,201930,201930,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43682,2019,32,43681,2019,32,NOTDEFINED,67,,,,16,,,3,,,,19,,,6,,0,2,8,27,38,4,,,,,,,,,,,,,NZ,201932,201932,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43703,2019,35,43702,2019,35,NOTDEFINED,31,,0,,3,,,0,,,,3,,,1,,0,1,2,5,26,3,,,,,,,,,,,,,NZ,201935,201935,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43717,2019,37,43716,2019,37,NOTDEFINED,31,,1,,6,,,0,,,,7,,,1,,0,3,4,11,20,3,,,,,,,,,,,,,NZ,201937,201937,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,43983,2020,23,43982,2020,23,NOTDEFINED,3,,,,,,,,,,,,,,,,,,,,3,,0,,,0,,0,,0,0,,,,NZ,202023,202023,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44004,2020,26,44003,2020,26,NOTDEFINED,17,,,,,,,,,,,,,,,,,,,,17,,0,,,0,,7,,0,2,Entero Virus,,,NZ,202026,202026,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44018,2020,28,44017,2020,28,NOTDEFINED,15,,,,,,,,,,,,,,,,,,,,15,,0,,,0,,5,,0,1,Entero Virus,,,NZ,202028,202028,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44039,2020,31,44038,2020,31,NOTDEFINED,16,,,,,,,,,,,,,,,,,,,,16,,0,,,0,,7,,0,1,Entero Virus,,,NZ,202031,202031,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44074,2020,36,44073,2020,36,NOTDEFINED,11,,,,,,,,,,,,,,,,,,,,11,,0,,,0,,2,,0,1,Entero Virus,,,NZ,202036,202036,,,
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44928,2023,1,44927,2023,1,SENTINEL,17,17,0,,0,,,3,,,,3,,,,,,1,1,4,13,,0,,,0,0,1,,2,,,,,NZ,202301,202301,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44963,2023,6,44962,2023,6,SENTINEL,25,25,1,,0,,,0,,,,1,,,,,,0,0,1,24,,0,,,0,1,5,,3,,,,,NZ,202306,202306,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,44998,2023,11,44997,2023,11,SENTINEL,47,47,1,,0,,,4,,,,5,,,,,,2,2,7,40,,1,,,0,0,10,,5,,,,,NZ,202311,202311,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45033,2023,16,45032,2023,16,SENTINEL,57,57,7,,0,,,6,,,,13,,,,,,5,5,18,39,,1,,,0,0,9,,11,,,,,NZ,202316,202316,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45068,2023,21,45067,2023,21,SENTINEL,77,77,5,,0,,,3,,,,8,,,,,,6,6,14,63,,0,,,3,1,17,,13,,,,,NZ,202321,202321,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45089,2023,24,45088,2023,24,SENTINEL,84,84,4,,0,,,7,,,,11,,,,,,7,7,18,66,,1,,,11,1,15,,17,,,,,NZ,202324,202324,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45103,2023,26,45102,2023,26,SENTINEL,114,114,11,,0,,,10,,,,21,,,,,,11,11,32,82,,1,,,12,4,22,,17,,,,,NZ,202326,202326,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45124,2023,29,45123,2023,29,SENTINEL,84,84,9,,0,,,3,,,,12,,,,,,4,4,16,69,,3,,,8,4,13,,13,,,,,NZ,202329,202329,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45138,2023,31,45137,2023,31,SENTINEL,81,81,7,,0,,,11,,,,18,,,,,,7,7,25,56,,0,,,9,1,13,,7,,,,,NZ,202331,202331,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45159,2023,34,45158,2023,34,SENTINEL,91,91,5,,1,,,7,,,,13,,,,,,9,9,22,69,,1,,,10,6,15,,7,,,,,NZ,202334,202334,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45173,2023,36,45172,2023,36,SENTINEL,115,115,8,,1,,,16,,,,25,,,,,,3,3,28,87,,5,,,11,3,19,,5,,,,,NZ,202336,202336,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45194,2023,39,45193,2023,39,SENTINEL,67,67,2,,5,,,5,,,,12,,,,,,0,0,12,55,,0,,,2,9,9,,4,,,,,NZ,202339,202339,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45208,2023,41,45207,2023,41,SENTINEL,67,67,0,,0,,,5,,,,5,,,,,,0,0,5,62,,2,,,4,4,17,,5,,,,,NZ,202341,202341,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45229,2023,44,45228,2023,44,SENTINEL,67,67,1,,2,,,4,,,,7,,,,,,0,0,7,60,,1,,,1,3,14,,6,,,,,NZ,202344,202344,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45243,2023,46,45242,2023,46,SENTINEL,58,58,0,,0,,,3,,,,3,,,,,,0,0,3,55,,3,,,1,2,16,,3,,,,,NZ,202346,202346,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45264,2023,49,45263,2023,49,SENTINEL,49,49,0,,0,,,4,,,,4,,,,,,0,0,4,45,,0,,,0,2,9,,3,,,,,NZ,202349,202349,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45299,2024,2,45298,2024,2,SENTINEL,54,54,1,,0,,,4,,,,5,,,,,,0,0,5,49,,1,,,0,1,1,,2,,,,,NZ,202402,202402,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45334,2024,7,45333,2024,7,SENTINEL,35,35,0,,0,,,0,,,,,,,,,,0,0,,35,,0,,,1,0,6,,4,,,,,NZ,202407,202407,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45355,2024,10,45354,2024,10,SENTINEL,41,41,0,,0,,,2,,,,2,,,,,,0,0,2,39,,2,,,0,1,14,,8,,,,,NZ,202410,202410,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45369,2024,12,45368,2024,12,SENTINEL,51,51,2,,0,,,5,,,,7,,,,,,1,1,8,43,,0,,,0,2,12,,6,,,,,NZ,202412,202412,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45390,2024,15,45389,2024,15,SENTINEL,51,51,1,,0,,,2,,,,3,,,,,,0,0,3,48,,2,,,1,1,8,,14,,,,,NZ,202415,202415,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45404,2024,17,45403,2024,17,SENTINEL,68,68,0,,1,,,7,,,,8,,,,,,0,0,8,60,,1,,,2,0,12,,28,,,,,NZ,202417,202417,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45425,2024,20,45424,2024,20,SENTINEL,74,74,4,,2,,,3,,,,9,,,,,,0,0,9,65,,0,,,3,0,17,,20,,,,,NZ,202420,202420,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45439,2024,22,45438,2024,22,SENTINEL,99,99,2,,6,,,12,,,,20,,,,,,0,0,20,79,,0,,,6,5,14,,25,,,,,NZ,202422,202422,1,1,1
WPR,SH,SH,FLU_OCE_MEL_POL,NZL,New Zealand,45460,2024,25,45459,2024,25,SENTINEL,90,90,4,,2,,,11,,,,17,,,,,,0,0,17,73,,5,,,2,2,16,,22,,,,,NZ,202425,202425,1,1,1
